"","DATE","WSR_PK","WSR_AV","T_PK","T85","RH85","U85","V85","T70","U70","V70","T50","RH50","U50","V50","SLP","Precp","OzoneDay1hPeak","Oz8h","WSR.vect","T.vect"
"1373",2001-10-15,0.34,0.13,0.632,0.721518987341772,0.19,-0.1518,-0.0028,0.551724137931034,0.0198,-0.0282,0.670995670995671,0.08,0.2692,0.0264,0.52,0,"0","0","6","6"
"1374",2001-10-16,0.55,0.32,0.488,0.572784810126582,0.96,0.0294,-0.028,0.632183908045977,0.0966,-0.076,0.623376623376623,0.07,0.2106,-0.0666,0.626666666666667,0,"0","0","3","4"
"1375",2001-10-17,0.4,0.13,0.496,0.60126582278481,0.02,-0.0736,-0.1526,0.593869731800766,0.0484,-0.149,0.619047619047619,0.08,0.1568,-0.1732,0.76,0,"0","0","4","6"
"1376",2001-10-18,0.38,0.16,0.564,0.632911392405063,0.13,-0.0876,-0.0404,0.659003831417624,0.025,-0.127,0.696969696969697,0.05,0.1014,-0.083,0.68,0,"0","0","4","5"
"1377",2001-10-19,0.32,0.16,0.612,0.661392405063291,0.17,-0.0076,0.0426,0.720306513409962,0.0824,-0.0256,0.70995670995671,0.09,0.1126,-0.014,0.533333333333333,0,"0","0","4","5"
"1378",2001-10-20,0.34,0.15,0.604,0.664556962025316,0.18,-0.0346,0.0126,0.639846743295019,0.016,-0.0388,0.649350649350649,0.15,0.0546,-0.0472,0.506666666666667,0,"0","0","4","5"
"1379",2001-10-21,0.47,0.19,0.636,0.639240506329114,0.4,-0.0288,0.1028,0.720306513409962,0.0416,0.0704,0.601731601731602,0.14,0.085,0.0652,0.506666666666667,0,"0","0","4","5"
"1380",2001-10-22,0.46,0.25,0.666,0.674050632911392,0.8,0.0532,0.062,0.78544061302682,0.0652,0.073,0.640692640692641,0.15,0.1168,-0.0202,0.493333333333333,0,"0","0","4","5"
"1381",2001-10-23,0.4,0.27,0.694,0.731012658227848,0.6,0.0598,0.1602,0.793103448275862,0.0888,0.0728,0.787878787878788,0.04,0.1124,0.0132,0.373333333333333,0,"0","0","6","5"
"1382",2001-10-24,0.58,0.31,0.716,0.781645569620253,0.47,0.1528,0.1764,0.773946360153257,0.1962,0.0828,0.722943722943723,0.09,0.3272,0.0876,0.266666666666667,0,"0","0","3","6"
"1383",2001-10-25,0.54,0.27,0.592,0.778481012658228,0.61,0.1526,-0.0478,0.655172413793103,0.2384,0.0344,0.670995670995671,0.03,0.2088,0.043,0.426666666666667,0,"0","0","6","4"
"1384",2001-10-26,0.39,0.19,0.568,0.670886075949367,0.16,-0.0286,-0.042,0.593869731800766,0.129,-0.1532,0.606060606060606,0.09,0.2474,-0.1024,0.693333333333333,0,"0","0","6","6"
"1385",2001-10-27,0.3,0.14,0.558,0.528481012658228,0.25,-0.017,-0.1946,0.505747126436782,0.1194,-0.1968,0.558441558441558,0.17,0.2008,-0.1406,0.826666666666667,0,"0","0","4","6"
"1386",2001-10-28,0.35,0.18,0.484,0.556962025316456,0.08,-0.0186,-0.2036,0.524904214559387,0.0042,-0.1548,0.536796536796537,0.12,0.1268,-0.1168,0.853333333333333,0,"0","0","3","4"
"1387",2001-10-29,0.27,0.15,0.536,0.60126582278481,0.02,-0.0708,-0.0474,0.501915708812261,-0.076,-0.0892,0.515151515151515,0.13,-0.1524,-0.1816,0.866666666666667,0,"0","0","4","6"
"1388",2001-10-30,0.25,0.13,0.556,0.594936708860759,0.06,-0.066,-0.0258,0.559386973180077,-0.0862,-0.056,0.523809523809524,0.1,-0.0934,-0.149,0.84,0,"0","0","4","6"
"1389",2001-10-31,0.41,0.2,0.606,0.598101265822785,0.4,0.0628,0.0082,0.60536398467433,0.0114,-0.0054,0.571428571428571,0.15,-0.0102,-0.0818,0.706666666666667,0.00145278450363196,"0","0","1","2"
"1390",2001-11-01,0.51,0.29,0.644,0.585443037974684,0.73,0.0576,0.0752,0.655172413793103,0.035,0.0996,0.705627705627706,0.35,0.0292,-0.0268,0.586666666666667,0.00145278450363196,"0","0","6","5"
"1391",2001-11-02,0.34,0.2,0.652,0.610759493670886,0.85,-0.0212,0.1042,0.689655172413793,0.0036,0.1388,0.692640692640693,0.24,0.0836,0.1172,0.546666666666667,0,"0","0","6","2"
"1392",2001-11-03,0.27,0.17,0.654,0.604430379746835,0.81,-0.1276,-0.0072,0.620689655172414,-0.032,0.059,0.627705627705628,0.27,0.0978,0.0456,0.626666666666667,0,"0","0","4","4"
"1393",2001-11-04,0.34,0.17,0.628,0.575949367088608,0.69,-0.117,-0.1074,0.578544061302682,-0.054,-0.0146,0.523809523809524,0.19,0.0244,-0.0056,0.64,0,"0","0","4","4"
"1394",2001-11-05,0.41,0.15,0.604,0.610759493670886,0.18,-0.1972,-0.1796,0.467432950191571,-0.1204,-0.2034,0.480519480519481,0.22,0.0174,-0.1328,0.613333333333333,0,"0","0","4","6"
"1395",2001-11-06,0.31,0.11,0.596,0.55379746835443,0.35,-0.1058,-0.1092,0.547892720306513,-0.125,-0.0536,0.502164502164502,0.04,-0.085,-0.0412,0.613333333333333,0,"0","0","4","4"
"1396",2001-11-07,0.33,0.11,0.586,0.55379746835443,0.42,-0.0114,0.0148,0.597701149425287,0.0106,0.0904,0.541125541125541,0.12,0.1062,0.0492,0.68,0,"0","0","1","4"
"1397",2001-11-08,0.22,0.09,0.622,0.537974683544304,0.58,0.0634,0.0366,0.517241379310345,0.1256,0.0146,0.493506493506494,0.18,0.205,-0.0354,0.666666666666667,0,"0","0","4","2"
"1398",2001-11-09,0.25,0.13,0.604,0.544303797468354,0.77,-0.0174,-0.1064,0.46360153256705,0.0686,-0.0406,0.593073593073593,0.05,0.0462,-0.0582,0.733333333333333,0,"0","0","2","4"
"1399",2001-11-10,0.19,0.1,0.568,0.566455696202532,0.67,-0.0666,-0.0756,0.440613026819923,0.0174,-0.1158,0.476190476190476,0.24,0.1932,-0.0518,0.746666666666667,0,"0","0","4","6"
"1400",2001-11-11,0.12,0.06,0.582,0.556962025316456,0.71,0.0088,-0.1072,0.396551724137931,0.1492,-0.1362,0.454545454545455,0.07,0.1896,-0.1616,0.666666666666667,0,"0","1","4","6"
"1401",2001-11-12,0.28,0.11,0.576,0.566455696202532,0.76,0.0368,-0.0828,0.459770114942529,0.0598,-0.1142,0.463203463203463,0.05,0.0462,-0.006,0.666666666666667,0,"0","0","4","2"
"1402",2001-11-13,0.36,0.18,0.582,0.518987341772152,0.67,0.0052,-0.0226,0.406130268199234,0.05,-0.035,0.398268398268398,0.3,0.0616,-0.0374,0.666666666666667,0,"0","0","4","5"
"1403",2001-11-14,0.48,0.29,0.594,0.518987341772152,0.74,-0.0642,0.0474,0.402298850574713,-0.0036,0.0202,0.432900432900433,0.13,0.0368,-0.0314,0.613333333333333,0,"0","0","6","5"
"1404",2001-11-15,0.57,0.39,0.584,0.566455696202532,0.75,-0.0756,0.0852,0.455938697318008,0.0206,0.0344,0.467532467532468,0.17,0.088,0.0292,0.546666666666667,0,"0","0","6","5"
"1405",2001-11-16,0.52,0.25,0.546,0.575949367088608,0.53,-0.0722,0.0248,0.532567049808429,0.0118,-0.0132,0.54978354978355,0.19,0.1306,0.0604,0.586666666666667,0.0121065375302663,"0","0","3","1"
"1406",2001-11-17,0.28,0.14,0.572,0.623417721518987,0.25,-0.0528,-0.0062,0.555555555555556,-0.0244,0.0076,0.575757575757576,0.24,0.0812,0.1548,0.68,0,"0","0","2","4"
"1407",2001-11-18,0.31,0.13,0.596,0.645569620253164,0.08,-0.062,0.0884,0.53639846743295,0.0194,-0.0162,0.519480519480519,0.55,0.1314,0.1484,0.68,0,"0","1","1","2"
"1408",2001-11-19,0.55,0.25,0.58,0.670886075949367,0.08,-0.0264,0.0574,0.547892720306513,0.0402,0.0238,0.493506493506494,0.23,0.1594,0.0698,0.626666666666667,0,"0","0","6","8"
"1409",2001-11-20,0.4,0.27,0.436,0.534810126582278,0.39,0.066,0.0886,0.310344827586207,0.2274,0.0824,0.480519480519481,0.44,0.427,0.1954,0.453333333333333,0,"0","0","3","4"
"1410",2001-11-21,0.21,0.1,0.434,0.468354430379747,0.21,0.0242,-0.0334,0.505747126436782,0.0382,-0.0484,0.471861471861472,0.16,0.1758,-0.0168,0.6,0,"0","0","4","4"
"1411",2001-11-22,0.34,0.17,0.536,0.537974683544304,0.48,0.1456,0.0464,0.400383141762452,0.209,0.0904,0.411255411255411,0.55,0.2268,0.0954,0.48,0,"0","0","2","2"
"1412",2001-11-23,0.6,0.33,0.644,0.610759493670886,0.83,0.151,0.1746,0.459770114942529,0.1834,0.1262,0.45021645021645,0.3,0.2502,0.0816,0.28,0,"0","0","6","5"
"1413",2001-11-24,0.45,0.23,0.57,0.677215189873418,0.89,0.187,0.2338,0.586206896551724,0.2716,0.2708,0.649350649350649,0.26,0.4342,0.2074,0.173333333333333,0,"0","0","3","8"
"1414",2001-11-25,0.41,0.17,0.574,0.642405063291139,0.08,0.1584,0.0322,0.616858237547893,0.2982,0.139,0.640692640692641,0.09,0.343,0.0918,0.426666666666667,0,"0","0","4","4"
"1415",2001-11-26,0.53,0.28,0.652,0.683544303797468,0.63,0.1228,0.2062,0.597701149425287,0.1652,0.236,0.705627705627706,0.07,0.2656,0.1832,0.426666666666667,0.00968523002421308,"0","0","3","8"
"1416",2001-11-27,0.47,0.39,0.592,0.693037974683544,0.97,0.1262,0.2578,0.551724137931034,0.167,0.2394,0.636363636363636,0.15,0.3118,0.2616,0.333333333333333,0.0430992736077482,"0","0","3","8"
"1417",2001-11-28,0.53,0.41,0.246,0.674050632911392,1,-0.0546,0.3068,0.567049808429119,0.0084,0.3386,0.601731601731602,0.57,0.2852,0.3642,0.333333333333333,0.223728813559322,"0","0","6","1"
"1418",2001-11-29,0.6,0.36,0.238,0.680379746835443,0.95,0.1862,-0.029,0.593869731800766,0.2778,0.0232,0.662337662337662,0.92,0.4122,0.1212,0.32,0.0271186440677966,"0","0","3","1"
"1419",2001-11-30,0.26,0.13,0.456,0.531645569620253,0.21,0.2786,0.0432,0.60536398467433,0.2702,0.0514,0.744588744588745,0.15,0.4114,0.1624,0.506666666666667,0,"0","0","4","4"
"1420",2001-12-01,0.23,0.12,0.484,0.591772151898734,0.31,0.1376,0.0368,0.624521072796935,0.1412,0.146,0.731601731601731,0.16,0.28,0.1906,0.586666666666667,0.00145278450363196,"0","0","2","4"
"1421",2001-12-02,0.32,0.15,0.386,0.598101265822785,0.62,0.082,-0.0482,0.582375478927203,0.1614,-0.0132,0.554112554112554,0.62,0.3172,0.148,0.64,0.0861985472154964,"0","0","5","1"
"1422",2001-12-03,0.32,0.22,0.526,0.715189873417722,0.52,0.0908,-0.0042,0.53639846743295,0.0542,-0.0492,0.567099567099567,0.72,0.177,0.0512,0.653333333333333,0,"0","0","6","2"
"1423",2001-12-04,0.46,0.27,0.586,0.70253164556962,0.53,-0.0598,0.1038,0.620689655172414,0.0336,0.0926,0.601731601731602,0.18,0.1264,-0.0148,0.626666666666667,0,"0","0","6","2"
"1424",2001-12-05,0.43,0.24,0.628,0.667721518987342,0.57,-0.0336,0.1832,0.651340996168582,0.017,0.1636,0.701298701298701,0.25,0.1414,0.0816,0.613333333333333,0,"0","0","6","5"
"1425",2001-12-06,0.25,0.14,0.62,0.629746835443038,0.85,0.004,0.0718,0.666666666666667,0.0634,0.0192,0.70995670995671,0.11,0.1416,0.1242,0.64,0.00145278450363196,"0","0","2","7"
"1426",2001-12-07,0.33,0.19,0.612,0.64873417721519,0.73,0.0586,0.0604,0.632183908045977,0.1138,0.0798,0.718614718614719,0.05,0.273,0.142,0.546666666666667,0,"0","0","2","5"
"1427",2001-12-08,0.58,0.33,0.502,0.636075949367089,0.75,0.0926,0.0648,0.57088122605364,0.107,0.063,0.645021645021645,0.72,0.3276,0.136,0.453333333333333,0.0639225181598063,"0","0","6","8"
"1428",2001-12-09,0.37,0.25,0.374,0.417721518987342,0.79,0.0148,-0.1572,0.467432950191571,0.1576,0.0976,0.571428571428571,0.68,0.436,0.229,0.573333333333333,0,"0","0","6","1"
"1429",2001-12-10,0.27,0.13,0.412,0.439873417721519,0.17,0.0908,0.0256,0.381226053639847,0.259,0.1588,0.532467532467532,0.4,0.596,0.267,0.573333333333333,0,"0","0","6","4"
"1430",2001-12-11,0.3,0.22,0.53,0.525316455696203,0.45,0.1774,0.018,0.590038314176245,0.1704,0.0294,0.593073593073593,0.36,0.2738,0.1122,0.56,0.205326876513317,"0","0","6","4"
"1431",2001-12-12,0.56,0.3,0.584,0.636075949367089,0.96,0.062,0.293,0.540229885057471,0.187,0.279,0.675324675324675,0.65,0.4434,0.4434,0.466666666666667,0.189346246973366,"0","0","3","5"
"1432",2001-12-13,0.65,0.28,0.502,0.651898734177215,0.84,0.2226,0.1162,0.551724137931034,0.0926,0.1768,0.636363636363636,0.97,0.2534,0.4208,0.4,0.123002421307506,"0","0","5","7"
"1433",2001-12-14,0.22,0.08,0.434,0.579113924050633,0.59,0.262,0.0436,0.60536398467433,0.4028,0.2918,0.541125541125541,0.08,0.4978,0.3802,0.4,0,"0","0","4","4"
"1434",2001-12-15,0.6,0.34,0.528,0.670886075949367,0.44,0.181,0.0342,0.628352490421456,0.1796,0.1836,0.653679653679654,0.02,0.346,0.25,0.506666666666667,0,"0","0","6","1"
"1435",2001-12-16,0.52,0.4,0.592,0.680379746835443,0.84,0.0198,0.301,0.670498084291188,0.0598,0.3294,0.696969696969697,0.52,0.2548,0.2792,0.453333333333333,0.0406779661016949,"0","0","5","7"
"1436",2001-12-17,0.52,0.33,0.456,0.680379746835443,0.62,0.2184,0.149,0.620689655172414,0.2468,0.3602,0.722943722943723,0.12,0.3552,0.4172,0.373333333333333,0,"0","0","3","4"
"1437",2001-12-18,0.23,0.11,0.468,0.60126582278481,0.14,0.1206,-0.147,0.613026819923372,0.1852,-0.1478,0.67965367965368,0.06,0.527,-0.1718,0.52,0,"0","0","4","4"
"1438",2001-12-19,0.6,0.31,0.424,0.534810126582278,0.28,0.0778,-0.0854,0.582375478927203,0.2756,0.0052,0.597402597402597,0.09,0.345,-0.0398,0.48,0,"0","0","3","4"
"1439",2001-12-20,0.17,0.09,0.424,0.541139240506329,0.01,0.0022,-0.1892,0.524904214559387,0.1688,-0.1892,0.411255411255411,0.04,0.3514,-0.077,0.706666666666667,0,"0","0","4","4"
"1440",2001-12-21,0.39,0.18,0.472,0.566455696202532,0.12,-0.058,0.0182,0.555555555555556,0.0654,-0.0086,0.411255411255411,0.03,0.19,-0.0128,0.773333333333333,0,"0","0","4","4"
"1441",2001-12-22,0.41,0.19,0.556,0.537974683544304,0.44,0.021,0.2948,0.540229885057471,0.1492,0.1468,0.424242424242424,0.2,0.2696,0.0852,0.6,0.00871670702179177,"0","0","5","2"
"1442",2001-12-23,0.43,0.29,0.414,0.575949367088608,0.4,0.0956,0.0694,0.417624521072797,0.3554,0.0544,0.441558441558442,0.44,0.5856,0.0516,0.453333333333333,0,"0","0","6","4"
"1443",2001-12-24,0.34,0.2,0.33,0.408227848101266,0.12,0.0842,-0.1234,0.377394636015326,0.3418,-0.0846,0.354978354978355,0.14,0.549,-0.0398,0.666666666666667,0,"0","0","6","6"
"1444",2001-12-25,0.53,0.25,0.326,0.322784810126582,0.21,0.0922,-0.064,0.32183908045977,0.3526,0.0944,0.324675324675325,0.12,0.626,0.217,0.6,0,"0","0","3","4"
"1445",2001-12-26,0.58,0.27,0.33,0.189873417721519,0.39,0.185,-0.2546,0.0727969348659004,0.3604,-0.1862,0.220779220779221,0.05,0.626,-0.1238,0.586666666666667,0,"0","0","3","6"
"1446",2001-12-27,0.41,0.17,0.45,0.287974683544304,0.04,0.1736,-0.1504,0.268199233716475,0.3568,-0.2128,0.229437229437229,0.14,0.5462,-0.1362,0.6,0,"0","0","4","8"
"1447",2001-12-28,0.22,0.12,0.514,0.420886075949367,0.47,0.2758,0.0404,0.237547892720307,0.3608,0.0582,0.207792207792208,0.43,0.4126,0.0754,0.413333333333333,0.039225181598063,"0","0","3","4"
"1448",2001-12-29,0.36,0.17,0.474,0.503164556962025,0.23,0.14,-0.0476,0.475095785440613,0.2036,0.0322,0.54978354978355,0.17,0.4312,-0.0952,0.386666666666667,0,"0","0","4","4"
"1449",2001-12-30,0.41,0.27,0.308,0.45253164556962,0.39,0.1408,-0.0368,0.448275862068966,0.2364,-0.0846,0.528138528138528,0.33,0.3696,0.0324,0.6,0,"0","0","6","4"
"1450",2001-12-31,0.47,0.31,0.246,0.35126582278481,0.94,0.1806,0.0048,0.335249042145594,0.3136,-0.0202,0.311688311688312,0.88,0.455,0.145,0.653333333333333,0.00145278450363196,"0","0","6","1"
"1451",2002-01-01,0.45,0.32,0.232,0.35126582278481,0.79,0.1768,-0.0654,0.283524904214559,0.359,0.1146,0.324675324675325,0.49,0.6182,0.077,0.68,0,"0","0","6","1"
"1452",2002-01-02,0.5,0.33,0.23,0.142405063291139,0.81,-0.0444,-0.1138,0.222222222222222,0.31,0.0338,0.216450216450216,0.47,0.5532,0.2388,0.706666666666667,0,"0","0","3","4"
"1453",2002-01-03,0.36,0.18,0.222,0,0.12,0.0766,-0.1644,0.00383141762452106,0.3542,-0.1968,0.138528138528139,0.04,0.5774,-0.1174,0.786666666666667,0,"0","0","3","4"
"1454",2002-01-04,0.52,0.29,0.322,0.216772151898734,0.06,0.0414,-0.0996,0.365900383141762,0.2276,-0.216,0.363636363636364,0.2,0.4246,-0.2788,0.853333333333333,0,"0","0","6","4"
"1455",2002-01-05,0.64,0.38,0.384,0.408227848101266,0.43,0.0434,0.1226,0.373563218390805,0.2202,0.1286,0.341991341991342,0.6,0.3148,0.3066,0.64,0.102179176755448,"0","0","5","8"
"1456",2002-01-06,0.48,0.29,0.414,0.344936708860759,0.73,0.2072,-0.2694,0.237547892720307,0.2954,-0.1866,0.294372294372294,0.38,0.485,0.1138,0.44,0,"0","0","6","4"
"1457",2002-01-07,0.53,0.22,0.368,0.210443037974684,0.21,0.2008,-0.2868,0.130268199233716,0.3864,-0.4222,0.285714285714286,0.11,0.5836,-0.3248,0.653333333333333,0,"0","0","3","4"
"1458",2002-01-08,0.43,0.18,0.464,0.395569620253165,0.11,0.0782,-0.2408,0.283524904214559,0.1434,-0.2626,0.229437229437229,0.17,0.2006,-0.3716,0.76,0,"0","0","4","4"
"1459",2002-01-09,0.52,0.31,0.554,0.481012658227848,0.27,0.1848,0.0068,0.501915708812261,0.1564,-0.138,0.519480519480519,0.24,0.2402,-0.2542,0.666666666666667,0,"0","0","3","8"
"1460",2002-01-10,0.44,0.25,0.574,0.585443037974684,0.22,0.176,0.2062,0.636015325670498,0.2052,0.0438,0.632034632034632,0.11,0.2306,0.0376,0.546666666666667,0,"0","0","3","5"
"1461",2002-01-11,0.41,0.28,0.452,0.503164556962025,0.94,0.0658,0.075,0.586206896551724,0.1982,0.0776,0.411255411255411,0.28,0.3746,0.1584,0.52,0.00145278450363196,"0","0","3","8"
"1462",2002-01-12,0.51,0.28,0.486,0.515822784810126,0.94,0.1046,0.052,0.432950191570881,0.1742,-0.0046,0.307359307359307,0.66,0.4412,0.1358,0.573333333333333,0,"0","0","3","4"
"1463",2002-01-13,0.39,0.18,0.474,0.424050632911392,0.12,0.117,-0.1206,0.559386973180077,0.2566,-0.106,0.402597402597403,0.05,0.2098,-0.1314,0.506666666666667,0,"0","0","4","8"
"1464",2002-01-14,0.45,0.2,0.506,0.528481012658228,0.3,0.2244,0.0396,0.42911877394636,0.247,0.1138,0.471861471861472,0.24,0.3926,0.1644,0.413333333333333,0,"0","0","4","4"
"1465",2002-01-15,0.43,0.19,0.422,0.420886075949367,0.15,0.0492,-0.1836,0.513409961685824,0.1954,-0.0902,0.424242424242424,0.14,0.3254,-0.1646,0.613333333333333,0,"0","0","4","4"
"1466",2002-01-16,0.44,0.22,0.542,0.534810126582278,0.19,0.0488,-0.0258,0.582375478927203,0.2376,0.1404,0.575757575757576,0.09,0.2768,0.0522,0.666666666666667,0,"0","0","4","2"
"1467",2002-01-17,0.35,0.2,0.572,0.556962025316456,0.66,0.1738,0.136,0.578544061302682,0.1996,0.0646,0.645021645021645,0.28,0.451,0.0796,0.56,0,"0","0","6","2"
"1468",2002-01-18,0.35,0.26,0.416,0.566455696202532,0.79,0.116,0.102,0.582375478927203,0.253,0.04,0.670995670995671,0.3,0.5264,0.042,0.56,0.00387409200968523,"0","0","6","1"
"1469",2002-01-19,0.59,0.33,0.514,0.632911392405063,1,0.2482,0.2672,0.666666666666667,0.2966,0.1304,0.623376623376623,0.39,0.597,0.16,0.413333333333333,0.00871670702179177,"0","0","3","8"
"1470",2002-01-20,0.37,0.2,0.356,0.610759493670886,0.04,0.252,0.0084,0.593869731800766,0.4194,0.0572,0.662337662337662,0.31,0.4688,0.0286,0.573333333333333,0,"0","0","4","4"
"1471",2002-01-21,0.26,0.18,0.502,0.610759493670886,0.54,0.18,0.1524,0.628352490421456,0.4216,0.1306,0.493506493506494,0.33,0.532,0.235,0.48,0,"0","0","3","4"
"1472",2002-01-22,0.45,0.25,0.592,0.626582278481013,0.72,0.09,0.112,0.586206896551724,0.1972,0.151,0.502164502164502,0.4,0.3754,0.1816,0.56,0,"0","0","4","2"
"1473",2002-01-23,0.49,0.38,0.592,0.686708860759494,0.81,0.1232,0.3382,0.601532567049808,0.1572,0.3186,0.645021645021645,0.31,0.3512,0.2224,0.453333333333333,0,"0","0","3","5"
"1474",2002-01-24,0.59,0.43,0.552,0.686708860759494,0.9,0.1824,0.3088,0.57088122605364,0.164,0.3144,0.683982683982684,0.08,0.4046,0.2834,0.4,0.0280871670702179,"0","0","5","7"
"1475",2002-01-25,0.51,0.32,0.404,0.636075949367089,0.68,0.096,0.0236,0.517241379310345,0.2112,0.0974,0.61038961038961,0.57,0.4664,0.3556,0.533333333333333,0,"0","0","3","4"
"1476",2002-01-26,0.25,0.11,0.41,0.54746835443038,0.09,0.0708,-0.1106,0.494252873563218,0.2738,0.101,0.536796536796537,0.36,0.4682,0.2012,0.693333333333333,0,"0","0","4","4"
"1477",2002-01-27,0.32,0.1,0.536,0.613924050632911,0.44,0.0496,0.0732,0.53639846743295,0.1776,0.1134,0.493506493506494,0.37,0.2172,0.0912,0.64,0,"0","0","4","4"
"1478",2002-01-28,0.42,0.23,0.622,0.629746835443038,0.92,0.0952,0.1498,0.555555555555556,0.1462,0.0234,0.779220779220779,0.08,0.1982,-0.025,0.56,0,"0","0","3","2"
"1479",2002-01-29,0.6,0.36,0.622,0.670886075949367,0.79,0.0982,0.2106,0.639846743295019,0.0382,0.0758,0.748917748917749,0.09,0.215,-0.038,0.506666666666667,0,"0","0","3","5"
"1480",2002-01-30,0.7,0.48,0.616,0.64873417721519,0.75,-0.048,0.2138,0.628352490421456,0.0824,0.2264,0.753246753246753,0.15,0.1214,0.2098,0.466666666666667,0,"0","0","5","5"
"1481",2002-01-31,0.67,0.49,0.596,0.670886075949367,0.69,0.0528,0.2994,0.708812260536398,0.099,0.263,0.757575757575758,0.06,0.2606,0.412,0.413333333333333,0.00871670702179177,"0","0","5","7"
"1482",2002-02-01,0.55,0.36,0.264,0.651898734177215,0.59,0.1862,0.029,0.521072796934866,0.2388,0.1762,0.632034632034632,0.58,0.4122,0.2854,0.613333333333333,0,"0","0","3","1"
"1483",2002-02-02,0.41,0.17,0.356,0.55379746835443,0.12,0.1466,-0.0732,0.440613026819923,0.2614,0.0498,0.515151515151515,0.74,0.48,0.0596,0.84,0,"0","0","2","4"
"1484",2002-02-03,0.22,0.12,0.418,0.541139240506329,0.62,0.1822,0.0322,0.586206896551724,0.3132,0.044,0.658008658008658,0.39,0.4646,0.1168,0.746666666666667,0,"0","0","5","4"
"1485",2002-02-04,0.39,0.27,0.354,0.515822784810126,0.83,0.214,-0.0516,0.501915708812261,0.3084,0.0116,0.619047619047619,0.81,0.5288,0.0256,0.733333333333333,0.00242130750605327,"0","0","6","1"
"1486",2002-02-05,0.41,0.34,0.29,0.433544303797468,0.18,0.003,0.0394,0.46360153256705,0.296,0.175,0.558441558441558,0.95,0.4126,0.0754,0.76,0.0590799031476998,"0","0","6","1"
"1487",2002-02-06,0.47,0.31,0.222,0.541139240506329,0.9,0.2414,0.1932,0.434865900383142,0.438,0.1468,0.567099567099567,0.97,0.4734,0.3546,0.586666666666667,0.00726392251815981,"0","0","6","1"
"1488",2002-02-07,0.39,0.2,0.358,0.319620253164557,0.35,0.2516,-0.1714,0.348659003831418,0.3936,0.127,0.45021645021645,0.41,0.6342,0.359,0.626666666666667,0,"0","0","4","4"
"1489",2002-02-08,0.39,0.14,0.41,0.338607594936709,0.51,-0.002,-0.0894,0.398467432950192,0.0188,-0.0738,0.311688311688312,0.07,0.207,-0.0272,0.733333333333333,0,"0","0","4","4"
"1490",2002-02-09,0.53,0.28,0.56,0.468354430379747,0.22,0.071,0.052,0.478927203065134,0.158,-0.0126,0.441558441558442,0.04,0.236,-0.0594,0.613333333333333,0,"0","0","5","6"
"1491",2002-02-10,0.66,0.49,0.408,0.408227848101266,0.49,0.1864,0.0436,0.369731800766284,0.2716,0.1552,0.441558441558442,0.08,0.4758,0.2086,0.613333333333333,0,"0","0","3","1"
"1492",2002-02-11,0.31,0.18,0.344,0.392405063291139,0.33,0.1312,-0.0996,0.318007662835249,0.2704,0.0632,0.363636363636364,0.38,0.603,0.249,0.826666666666667,0,"0","0","6","4"
"1493",2002-02-12,0.26,0.1,0.418,0.458860759493671,0.15,0.1134,-0.0528,0.438697318007663,0.2956,-8e-04,0.558441558441558,0.05,0.509,0.1046,0.733333333333333,0,"0","0","1","4"
"1494",2002-02-13,0.31,0.15,0.49,0.430379746835443,0.09,0.0466,-0.0642,0.452107279693487,0.295,0.0398,0.463203463203463,0.75,0.4006,0.2086,0.653333333333333,0,"0","0","1","6"
"1495",2002-02-14,0.41,0.22,0.448,0.332278481012658,0.32,-0.0212,-0.0792,0.444444444444444,0.327,-0.0848,0.506493506493507,0.11,0.3988,-0.0258,0.706666666666667,0,"0","0","4","4"
"1496",2002-02-15,0.52,0.24,0.534,0.433544303797468,0.6,0.1174,0.0952,0.459770114942529,0.2156,-0.016,0.463203463203463,0.2,0.2982,0.0762,0.64,0,"0","0","5","6"
"1497",2002-02-16,0.36,0.22,0.446,0.468354430379747,0.57,0.1024,-0.0352,0.42911877394636,0.2484,-0.121,0.437229437229437,0.23,0.4952,-0.0438,0.64,0,"0","0","3","4"
